OrderID,CustomerID,ProductID,Quantity,TotalPriceBeforeTax,GSTAmount,TaxAmount,TotalPriceAfterTax,OrderDate,DeliveryStatus,PaymentStatus,DeliveryAddress
aa0a9e11,161,206,7,3483.27,174.16,33.85,3691.28,2023-05-14,Shipped,Unpaid,"372 Hardware Lane, East"
bbc97051,249,399,4,1102.44,132.29,46.42,1281.15,2023-07-08,Delivered,Paid,"890 Hardware Lane, East"
5332636f,993,309,8,879.68,43.98,6.48,930.14,2023-01-04,Shipped,Paid,"621 Hardware Lane, East"
71b936bd,334,288,5,1180.7,59.04,2.7,1242.44,2023-03-17,Shipped,Paid,"401 Hardware Lane, West"
13819f12,341,196,2,41.24,2.06,41.32,84.62,2023-04-22,Pending,Paid,"385 Hardware Lane, Central"
6e8ce472,347,228,2,188.58,9.43,9.38,207.39,2023-11-15,Pending,Unpaid,"666 Hardware Lane, South"
add93c0e,204,170,6,652.74,32.64,36.28,721.66,2023-05-23,Shipped,Paid,"828 Hardware Lane, West"
b55cece8,261,69,5,1034.15,186.15,39.65,1259.95,2023-01-18,Pending,Paid,"783 Hardware Lane, West"
39bd1389,446,55,5,221.6,11.08,42.93,275.61,2023-02-12,Pending,Paid,"919 Hardware Lane, East"
d2234483,606,256,1,280.08,50.41,20.77,351.26,2023-05-29,Delivered,Paid,"926 Hardware Lane, Central"
b6b7ef7b,507,133,3,394.65,47.36,24.82,466.83,2023-10-10,Delivered,Unpaid,"859 Hardware Lane, West"
e586cfa3,813,338,6,1999.02,359.82,11.67,2370.51,2023-08-11,Delivered,Paid,"200 Hardware Lane, North"
4a56e693,547,360,3,632.91,113.92,13.02,759.85,2023-02-05,Delivered,Paid,"603 Hardware Lane, East"
01b56512,285,47,5,1421.65,170.6,27.37,1619.62,2023-07-20,Shipped,Unpaid,"610 Hardware Lane, North"
39038adf,456,174,9,479.79,86.36,16.99,583.14,2023-05-16,Delivered,Paid,"314 Hardware Lane, South"
b6782ba0,5,367,4,1886.36,94.32,38.19,2018.87,2023-01-26,Delivered,Paid,"727 Hardware Lane, East"
ce4d9a4c,316,249,1,179.65,21.56,4.87,206.08,2023-07-31,Shipped,Paid,"329 Hardware Lane, West"
cee2b915,699,335,1,54.0,9.72,9.53,73.25,2023-04-27,Pending,Paid,"461 Hardware Lane, East"
3fad8356,652,86,4,1826.44,328.76,11.03,2166.23,2023-07-19,Pending,Paid,"449 Hardware Lane, North"
f6f3b936,995,68,4,1851.88,333.34,37.11,2222.33,2023-01-02,Shipped,Paid,"444 Hardware Lane, West"
a8332773,514,164,4,647.84,77.74,5.87,731.45,2023-05-25,Delivered,Unpaid,"128 Hardware Lane, Central"
6d49007d,135,108,10,1335.3,66.76,28.98,1431.04,2023-01-25,Shipped,Paid,"932 Hardware Lane, Central"
2ea81273,400,281,8,2354.08,282.49,33.14,2669.71,2023-09-25,Shipped,Unpaid,"904 Hardware Lane, Central"
1ab58a9c,208,385,1,399.75,71.96,39.64,511.35,2023-01-04,Shipped,Paid,"591 Hardware Lane, East"
61c4f5f1,46,270,3,1494.33,74.72,48.14,1617.19,2023-05-23,Shipped,Unpaid,"708 Hardware Lane, West"
ff8aea94,767,315,7,104.23,5.21,17.17,126.61,2023-12-27,Shipped,Paid,"227 Hardware Lane, South"
a60f8ca6,480,287,6,1270.92,63.55,3.4,1337.87,2023-04-27,Shipped,Paid,"490 Hardware Lane, East"
6972eef0,125,156,3,820.95,98.51,3.11,922.57,2023-06-30,Delivered,Paid,"372 Hardware Lane, North"
c03229a0,750,55,6,265.92,13.3,41.71,320.93,2023-09-28,Delivered,Paid,"388 Hardware Lane, East"
4913ffde,251,41,3,594.48,107.01,32.39,733.88,2023-05-21,Delivered,Paid,"863 Hardware Lane, West"
7a074940,662,39,3,994.29,178.97,20.09,1193.35,2023-08-20,Pending,Unpaid,"675 Hardware Lane, West"
0f91f8aa,377,49,3,955.8,114.7,20.04,1090.54,2023-09-14,Shipped,Paid,"868 Hardware Lane, West"
162a4aa5,465,159,3,1378.89,248.2,18.2,1645.29,2023-04-12,Shipped,Unpaid,"535 Hardware Lane, North"
a249b670,943,113,8,3168.0,380.16,22.77,3570.93,2023-04-26,Shipped,Paid,"674 Hardware Lane, North"
58083746,100,111,4,1995.76,99.79,18.55,2114.1,2023-11-13,Delivered,Unpaid,"473 Hardware Lane, East"
68ed8266,834,14,1,325.56,58.6,15.61,399.77,2023-07-06,Delivered,Paid,"618 Hardware Lane, South"
148a061f,755,361,10,1848.4,92.42,47.68,1988.5,2023-09-07,Pending,Unpaid,"531 Hardware Lane, West"
c5bcbd3b,988,272,5,89.05,16.03,24.98,130.06,2023-01-09,Delivered,Unpaid,"251 Hardware Lane, West"
024e4229,516,228,9,848.61,42.43,44.54,935.58,2023-01-25,Shipped,Unpaid,"154 Hardware Lane, East"
217ebb7e,509,232,3,1400.64,70.03,19.3,1489.97,2023-03-02,Shipped,Paid,"682 Hardware Lane, South"
95e58bc2,906,166,3,566.55,101.98,40.84,709.37,2023-12-06,Pending,Paid,"702 Hardware Lane, North"
d6a5414b,460,218,3,219.15,26.3,33.64,279.09,2023-10-16,Shipped,Unpaid,"800 Hardware Lane, South"
5387a54e,792,274,9,3149.55,157.48,18.05,3325.08,2023-11-17,Pending,Unpaid,"361 Hardware Lane, South"
c0c70339,405,370,2,467.3,84.11,48.77,600.18,2023-07-04,Delivered,Unpaid,"492 Hardware Lane, Central"
083a584c,376,158,9,820.71,41.04,25.52,887.27,2023-10-20,Delivered,Paid,"708 Hardware Lane, East"
982b800a,881,390,4,319.72,38.37,24.09,382.18,2023-05-07,Pending,Unpaid,"528 Hardware Lane, Central"
861725b2,679,131,5,1145.35,206.16,1.33,1352.84,2023-07-20,Shipped,Unpaid,"311 Hardware Lane, Central"
4dd7993d,720,223,1,120.11,21.62,26.26,167.99,2023-04-28,Delivered,Unpaid,"787 Hardware Lane, North"
13aa08f7,715,240,5,1943.75,349.88,29.59,2323.22,2023-09-01,Shipped,Unpaid,"552 Hardware Lane, West"
953a2771,186,118,10,545.4,98.17,2.37,645.94,2023-12-18,Shipped,Paid,"809 Hardware Lane, North"
e149f328,227,196,2,41.24,2.06,42.0,85.3,2023-12-10,Pending,Paid,"540 Hardware Lane, Central"
bbcea134,164,362,7,2383.78,429.08,37.51,2850.37,2023-11-29,Pending,Paid,"429 Hardware Lane, West"
f968096e,184,250,6,2025.06,364.51,44.94,2434.51,2023-08-11,Delivered,Unpaid,"988 Hardware Lane, Central"
2305dc10,728,397,6,1432.62,257.87,31.88,1722.37,2023-12-04,Shipped,Unpaid,"542 Hardware Lane, North"
f41cabd5,975,247,6,1605.42,192.65,12.26,1810.33,2023-05-27,Shipped,Paid,"451 Hardware Lane, Central"
d51b85a7,1000,66,10,1596.6,191.59,32.75,1820.94,2023-01-14,Delivered,Unpaid,"806 Hardware Lane, North"
768494d8,85,275,5,849.85,42.49,43.04,935.38,2023-08-20,Pending,Unpaid,"358 Hardware Lane, North"
4fd7debf,101,369,3,790.68,142.32,45.73,978.73,2023-05-10,Pending,Unpaid,"547 Hardware Lane, West"
6c3c8ee8,322,114,4,1050.92,189.17,44.8,1284.89,2023-05-26,Shipped,Unpaid,"885 Hardware Lane, Central"
5a07473e,471,271,10,635.8,76.3,5.95,718.05,2023-07-06,Delivered,Paid,"410 Hardware Lane, West"
812c50fd,639,5,7,1919.47,345.5,3.73,2268.7,2023-12-04,Pending,Paid,"598 Hardware Lane, Central"
b3a8c1ca,219,168,1,227.76,27.33,2.52,257.61,2023-05-08,Pending,Unpaid,"765 Hardware Lane, West"
a41f6c7c,852,269,4,1890.52,226.86,31.39,2148.77,2023-11-27,Pending,Unpaid,"764 Hardware Lane, North"
45772aa5,765,341,1,114.72,13.77,39.72,168.21,2023-02-28,Shipped,Paid,"809 Hardware Lane, North"
ac2f359c,394,329,3,1256.01,62.8,28.31,1347.12,2023-09-15,Shipped,Unpaid,"226 Hardware Lane, Central"
1476f076,396,357,9,197.1,35.48,28.13,260.71,2023-01-06,Pending,Paid,"899 Hardware Lane, North"
ac47f595,133,40,1,99.99,12.0,10.03,122.02,2023-02-12,Shipped,Paid,"796 Hardware Lane, West"
7d1f7d3f,392,377,3,1349.07,242.83,34.32,1626.22,2023-03-30,Delivered,Unpaid,"653 Hardware Lane, East"
f7247a13,109,348,5,148.7,26.77,23.3,198.77,2023-06-13,Delivered,Unpaid,"446 Hardware Lane, East"
ea278df6,382,161,2,749.22,89.91,40.37,879.5,2023-12-02,Shipped,Paid,"571 Hardware Lane, West"
e45449bd,867,281,4,1177.04,141.24,15.5,1333.78,2023-01-21,Shipped,Unpaid,"162 Hardware Lane, East"
74b883bf,78,396,2,443.5,53.22,49.26,545.98,2023-02-01,Pending,Unpaid,"350 Hardware Lane, South"
1ac7e9cf,94,19,5,1959.25,352.66,46.82,2358.73,2023-10-14,Delivered,Paid,"994 Hardware Lane, East"
c3b7680d,569,308,3,170.64,8.53,35.88,215.05,2023-07-27,Shipped,Unpaid,"180 Hardware Lane, South"
acd292a3,502,364,7,2115.33,105.77,28.34,2249.44,2023-12-26,Delivered,Unpaid,"768 Hardware Lane, North"
3bbcd499,474,225,9,4017.78,482.13,32.99,4532.9,2023-11-12,Pending,Paid,"197 Hardware Lane, South"
6edc832b,975,374,2,625.76,31.29,22.99,680.04,2023-03-20,Shipped,Unpaid,"148 Hardware Lane, Central"
eae85ad4,771,329,6,2512.02,125.6,33.17,2670.79,2023-09-11,Shipped,Unpaid,"596 Hardware Lane, North"
67818c13,636,108,5,667.65,33.38,29.81,730.84,2023-05-10,Delivered,Paid,"923 Hardware Lane, South"
f2e52021,290,15,3,1153.68,207.66,40.29,1401.63,2023-04-21,Shipped,Unpaid,"604 Hardware Lane, Central"
10bfeba4,852,18,10,3687.1,663.68,17.24,4368.02,2023-11-24,Shipped,Unpaid,"540 Hardware Lane, West"
2df4cac1,275,361,1,184.84,9.24,34.21,228.29,2023-10-04,Shipped,Paid,"154 Hardware Lane, North"
02786077,190,322,7,1253.98,62.7,15.33,1332.01,2023-04-19,Shipped,Unpaid,"693 Hardware Lane, Central"
e344a27b,495,229,10,3178.4,572.11,24.75,3775.26,2023-06-04,Delivered,Paid,"387 Hardware Lane, Central"
e661346d,572,205,3,681.57,122.68,35.43,839.68,2023-09-20,Delivered,Paid,"340 Hardware Lane, North"
d54b4684,454,304,4,375.0,18.75,30.82,424.57,2023-11-01,Shipped,Paid,"350 Hardware Lane, West"
29a96118,799,366,5,2362.15,425.19,31.53,2818.87,2023-08-03,Pending,Paid,"821 Hardware Lane, East"
33f48c76,154,375,9,3611.79,433.41,11.58,4056.78,2023-06-30,Shipped,Unpaid,"277 Hardware Lane, Central"
26801c61,692,329,1,418.67,20.93,39.69,479.29,2023-10-06,Shipped,Unpaid,"428 Hardware Lane, West"
786e3c95,819,249,6,1077.9,129.35,30.63,1237.88,2023-10-29,Pending,Paid,"535 Hardware Lane, Central"
f52f6d7e,907,229,2,635.68,114.42,37.88,787.98,2023-12-28,Delivered,Paid,"175 Hardware Lane, East"
c7e69132,640,163,5,1849.8,332.96,11.33,2194.09,2023-11-04,Pending,Paid,"523 Hardware Lane, North"
4ba5e6ed,865,210,8,951.84,47.59,47.33,1046.76,2023-02-17,Shipped,Unpaid,"523 Hardware Lane, Central"
d735a13a,346,195,2,418.86,20.94,10.87,450.67,2023-09-04,Delivered,Unpaid,"282 Hardware Lane, Central"
4b7d8c0e,132,194,9,778.41,38.92,45.32,862.65,2023-06-22,Shipped,Paid,"561 Hardware Lane, South"
ae7b89ce,898,72,8,2226.8,111.34,13.27,2351.41,2023-12-05,Delivered,Paid,"425 Hardware Lane, South"
a849ee5c,358,62,2,390.46,46.86,14.14,451.46,2023-08-18,Delivered,Unpaid,"601 Hardware Lane, Central"
69c8b9d4,104,159,10,4596.3,827.33,19.66,5443.29,2023-06-05,Delivered,Unpaid,"166 Hardware Lane, South"
84af56f6,549,184,3,476.61,57.19,41.24,575.04,2023-04-13,Shipped,Paid,"667 Hardware Lane, West"
c1588ca0,713,210,2,237.96,11.9,43.56,293.42,2023-07-02,Pending,Paid,"292 Hardware Lane, South"
517e317b,250,335,9,486.0,87.48,15.21,588.69,2023-07-25,Pending,Unpaid,"690 Hardware Lane, North"
f118670d,912,173,1,375.48,67.59,26.45,469.52,2023-04-10,Delivered,Paid,"540 Hardware Lane, South"
cf6bad48,20,48,5,1423.15,256.17,19.99,1699.31,2023-02-16,Delivered,Unpaid,"685 Hardware Lane, East"
dd271c42,363,245,4,1673.48,83.67,10.91,1768.06,2023-11-01,Delivered,Unpaid,"558 Hardware Lane, East"
4c0c7fe3,534,109,2,760.84,136.95,3.43,901.22,2023-11-07,Delivered,Paid,"306 Hardware Lane, South"
e5e43d3b,731,248,7,2081.45,249.77,31.53,2362.75,2023-04-11,Shipped,Unpaid,"462 Hardware Lane, East"
c507e389,27,364,10,3021.9,151.1,25.03,3198.03,2023-06-29,Pending,Paid,"368 Hardware Lane, West"
04abe41d,23,52,5,2259.65,406.74,10.18,2676.57,2023-03-16,Pending,Unpaid,"364 Hardware Lane, East"
062e2224,362,251,3,1228.5,61.42,9.49,1299.41,2023-04-01,Delivered,Unpaid,"712 Hardware Lane, Central"
fb252976,293,195,3,628.29,31.41,27.63,687.33,2023-08-25,Shipped,Paid,"307 Hardware Lane, North"
81edc1fe,462,56,9,4304.43,215.22,20.28,4539.93,2023-08-30,Pending,Unpaid,"677 Hardware Lane, West"
76b0ef8c,642,71,3,407.85,48.94,28.77,485.56,2023-08-06,Pending,Unpaid,"234 Hardware Lane, North"
d42c0470,374,339,3,789.81,142.17,7.58,939.56,2023-06-24,Pending,Unpaid,"600 Hardware Lane, Central"
7528473c,703,228,1,94.29,4.71,21.87,120.87,2023-11-26,Delivered,Paid,"259 Hardware Lane, East"
fc871110,590,1,3,935.31,46.77,22.77,1004.85,2023-09-18,Pending,Paid,"460 Hardware Lane, West"
64236b95,317,83,10,2720.6,326.47,10.1,3057.17,2023-12-04,Shipped,Paid,"803 Hardware Lane, Central"
b57c5a25,989,39,5,1657.15,298.29,4.01,1959.45,2023-07-16,Pending,Paid,"990 Hardware Lane, North"
425c96c3,841,290,3,109.71,5.49,28.28,143.48,2023-02-16,Shipped,Unpaid,"175 Hardware Lane, Central"
d5809fe4,837,180,2,543.4,97.81,7.22,648.43,2023-01-10,Pending,Unpaid,"592 Hardware Lane, West"
adb01ef0,809,156,9,2462.85,295.54,2.26,2760.65,2023-10-19,Delivered,Paid,"942 Hardware Lane, Central"
872bd07d,210,2,1,30.71,5.53,25.15,61.39,2023-06-10,Pending,Unpaid,"944 Hardware Lane, East"
6aed9ce1,555,127,10,550.3,27.52,28.02,605.84,2023-08-26,Shipped,Unpaid,"606 Hardware Lane, South"
9deab3f4,867,172,2,956.3,114.76,46.16,1117.22,2023-11-15,Delivered,Unpaid,"923 Hardware Lane, West"
0f4a2590,224,118,1,54.54,9.82,48.21,112.57,2023-06-01,Shipped,Paid,"979 Hardware Lane, Central"
16c3d846,23,357,4,87.6,15.77,30.03,133.4,2023-05-08,Shipped,Paid,"832 Hardware Lane, West"
e89d8451,312,235,5,496.0,59.52,46.52,602.04,2023-05-12,Delivered,Unpaid,"419 Hardware Lane, East"
6c2a115c,452,187,9,3723.12,670.16,43.89,4437.17,2023-02-12,Delivered,Paid,"858 Hardware Lane, Central"
f73552eb,253,281,7,2059.82,247.18,24.49,2331.49,2023-05-14,Shipped,Paid,"536 Hardware Lane, South"
b78070bd,699,249,8,1437.2,172.46,30.39,1640.05,2023-12-07,Shipped,Paid,"827 Hardware Lane, South"
f40b4c09,419,215,3,1222.08,61.1,2.04,1285.22,2023-10-15,Shipped,Paid,"152 Hardware Lane, South"
8c796e45,747,164,3,485.88,58.31,22.82,567.01,2023-09-07,Delivered,Paid,"849 Hardware Lane, Central"
0514cef6,238,74,2,51.54,9.28,32.11,92.93,2023-06-07,Delivered,Unpaid,"434 Hardware Lane, North"
51724449,746,128,3,1487.85,178.54,37.66,1704.05,2023-10-05,Delivered,Unpaid,"389 Hardware Lane, South"
810da905,240,273,1,309.16,55.65,23.86,388.67,2023-04-09,Shipped,Unpaid,"397 Hardware Lane, North"
ebafd274,417,144,2,99.92,17.99,27.87,145.78,2023-10-23,Shipped,Unpaid,"789 Hardware Lane, North"
829b2fb6,850,287,10,2118.2,105.91,21.37,2245.48,2023-05-21,Shipped,Paid,"868 Hardware Lane, North"
20cf02e0,339,174,4,213.24,38.38,12.13,263.75,2023-05-11,Shipped,Paid,"138 Hardware Lane, North"
db94c389,1,303,3,415.86,74.85,13.8,504.51,2023-02-09,Pending,Paid,"905 Hardware Lane, West"
0a633893,717,320,1,330.57,59.5,16.66,406.73,2023-01-31,Delivered,Unpaid,"587 Hardware Lane, West"
ba7e4214,215,101,2,250.26,45.05,42.48,337.79,2023-11-15,Delivered,Paid,"508 Hardware Lane, West"
2ff85938,249,273,3,927.48,166.95,46.28,1140.71,2023-07-25,Shipped,Paid,"138 Hardware Lane, North"
13999e72,353,310,4,1340.96,241.37,4.12,1586.45,2023-05-02,Pending,Paid,"691 Hardware Lane, North"
219d1f8d,187,5,9,2467.89,444.22,2.89,2915.0,2023-07-28,Pending,Paid,"369 Hardware Lane, East"
2887df27,563,203,5,161.85,29.13,47.08,238.06,2023-04-06,Pending,Paid,"145 Hardware Lane, North"
a337ddda,359,221,9,1123.74,56.19,32.09,1212.02,2023-12-21,Shipped,Unpaid,"803 Hardware Lane, East"
b9f700fb,925,269,4,1890.52,226.86,28.28,2145.66,2023-09-13,Pending,Paid,"193 Hardware Lane, South"
7f46ae51,901,49,4,1274.4,152.93,19.82,1447.15,2023-12-16,Pending,Unpaid,"687 Hardware Lane, Central"
aaac560f,495,141,10,3934.9,472.19,49.53,4456.62,2023-06-16,Pending,Paid,"538 Hardware Lane, East"
8e28db46,409,218,3,219.15,26.3,32.84,278.29,2023-07-02,Pending,Paid,"206 Hardware Lane, West"
59b95e05,461,153,3,1037.97,51.9,28.78,1118.65,2023-10-23,Pending,Unpaid,"897 Hardware Lane, Central"
fbff49a3,695,87,2,41.82,2.09,20.79,64.7,2023-09-24,Pending,Paid,"801 Hardware Lane, North"
443190da,577,26,3,1108.59,55.43,25.04,1189.06,2023-12-20,Shipped,Unpaid,"285 Hardware Lane, West"
21a36d7f,412,243,5,1687.05,202.45,32.26,1921.76,2023-11-03,Pending,Paid,"299 Hardware Lane, North"
4f2f81dc,727,326,7,2363.48,425.43,17.95,2806.86,2023-06-11,Delivered,Unpaid,"116 Hardware Lane, East"
0e9bcdea,872,30,4,699.04,34.95,21.25,755.24,2023-02-10,Pending,Paid,"548 Hardware Lane, West"
d81a4113,706,115,2,134.72,16.17,45.26,196.15,2023-11-23,Pending,Unpaid,"920 Hardware Lane, North"
6aea1bb1,829,246,9,910.71,109.29,43.54,1063.54,2023-07-08,Shipped,Paid,"415 Hardware Lane, South"
f92d753e,349,219,3,1245.18,224.13,13.2,1482.51,2023-05-01,Pending,Unpaid,"660 Hardware Lane, East"
5ed1fdc6,197,382,3,1217.94,60.9,27.22,1306.06,2023-07-26,Delivered,Unpaid,"951 Hardware Lane, West"
f5001bac,160,379,7,942.41,113.09,9.35,1064.85,2023-09-08,Shipped,Unpaid,"551 Hardware Lane, East"
54afcef6,271,264,6,756.18,136.11,38.81,931.1,2023-09-25,Delivered,Paid,"892 Hardware Lane, East"
99481039,409,147,2,502.56,25.13,36.74,564.43,2023-12-15,Pending,Paid,"149 Hardware Lane, Central"
6fa2c833,702,318,9,2584.89,129.24,29.44,2743.57,2023-07-06,Delivered,Paid,"202 Hardware Lane, North"
9eab2f01,903,27,5,636.25,76.35,48.6,761.2,2023-06-20,Delivered,Unpaid,"934 Hardware Lane, Central"
fda2fde9,659,192,1,410.88,49.31,9.26,469.45,2023-01-06,Pending,Paid,"534 Hardware Lane, South"
7b688861,287,277,3,1090.17,130.82,7.74,1228.73,2023-03-31,Shipped,Unpaid,"203 Hardware Lane, South"
407bbcc5,526,313,1,308.2,55.48,27.84,391.52,2023-09-27,Shipped,Paid,"956 Hardware Lane, East"
fef5b630,840,302,2,863.3,103.6,22.1,989.0,2023-04-30,Pending,Unpaid,"697 Hardware Lane, West"
24e2aa7a,824,284,1,76.29,9.15,42.71,128.15,2023-06-06,Delivered,Paid,"953 Hardware Lane, Central"
4b958c91,888,132,6,2506.62,125.33,36.2,2668.15,2023-11-20,Shipped,Unpaid,"448 Hardware Lane, West"
40f86958,388,28,2,854.86,102.58,48.2,1005.64,2023-06-26,Pending,Unpaid,"142 Hardware Lane, South"
1fbea8e9,391,263,4,610.48,109.89,9.77,730.14,2023-06-23,Pending,Paid,"843 Hardware Lane, East"
38d09596,599,174,9,479.79,86.36,46.01,612.16,2023-03-11,Shipped,Unpaid,"657 Hardware Lane, North"
67bf7de7,396,394,9,4171.68,208.58,46.2,4426.46,2023-04-16,Shipped,Unpaid,"660 Hardware Lane, East"
dc1915a4,172,249,9,1616.85,194.02,7.7,1818.57,2023-08-22,Pending,Paid,"258 Hardware Lane, Central"
abd7acd2,127,393,7,2746.1,329.53,6.69,3082.32,2023-08-14,Pending,Paid,"191 Hardware Lane, South"
af680dc7,554,292,10,1100.2,55.01,15.23,1170.44,2023-10-09,Pending,Unpaid,"894 Hardware Lane, North"
9991203a,874,83,4,1088.24,130.59,33.45,1252.28,2023-06-30,Delivered,Unpaid,"499 Hardware Lane, Central"
c0d84409,900,138,2,147.16,7.36,44.22,198.74,2023-07-20,Shipped,Unpaid,"872 Hardware Lane, North"
735ab19f,401,184,2,317.74,38.13,28.56,384.43,2023-09-17,Pending,Unpaid,"755 Hardware Lane, East"
ed9e219c,381,27,6,763.5,91.62,9.02,864.14,2023-10-10,Pending,Unpaid,"742 Hardware Lane, Central"
92a5666d,542,121,4,804.88,144.88,33.13,982.89,2023-11-26,Pending,Paid,"385 Hardware Lane, East"
501f3ce3,519,155,4,358.92,64.61,13.51,437.04,2023-09-06,Pending,Unpaid,"510 Hardware Lane, South"
2ee576b3,989,5,10,2742.1,493.58,8.71,3244.39,2023-10-04,Delivered,Unpaid,"294 Hardware Lane, North"
374bed0e,707,249,6,1077.9,129.35,14.33,1221.58,2023-11-30,Delivered,Paid,"375 Hardware Lane, East"
f3c37fd5,835,3,1,56.34,6.76,40.64,103.74,2023-02-19,Pending,Unpaid,"881 Hardware Lane, East"
43cf976d,723,43,8,1396.4,251.35,3.7,1651.45,2023-12-01,Pending,Unpaid,"930 Hardware Lane, North"
983dae7b,4,396,4,887.0,106.44,18.24,1011.68,2023-06-19,Delivered,Unpaid,"114 Hardware Lane, West"
bff00181,756,273,5,1545.8,278.24,4.32,1828.36,2023-01-09,Pending,Unpaid,"288 Hardware Lane, North"
21ce1c73,217,382,1,405.98,20.3,5.79,432.07,2023-05-19,Delivered,Unpaid,"461 Hardware Lane, South"
80cd3ab8,54,143,5,823.65,41.18,26.74,891.57,2023-12-08,Pending,Unpaid,"573 Hardware Lane, East"
9e451a13,590,119,9,3396.69,611.4,25.21,4033.3,2023-10-21,Shipped,Paid,"222 Hardware Lane, West"
13db2c49,872,111,7,3492.58,174.63,44.21,3711.42,2023-02-26,Shipped,Unpaid,"910 Hardware Lane, West"
f4f253cb,230,113,5,1980.0,237.6,38.96,2256.56,2023-05-18,Pending,Unpaid,"116 Hardware Lane, South"
6887135c,678,316,3,525.36,26.27,37.11,588.74,2023-04-14,Delivered,Unpaid,"677 Hardware Lane, North"
eb87d3da,565,251,7,2866.5,143.32,33.25,3043.07,2023-10-24,Pending,Unpaid,"136 Hardware Lane, North"
75c1ee00,863,394,3,1390.56,69.53,36.39,1496.48,2023-08-15,Pending,Unpaid,"149 Hardware Lane, West"
6fbbc472,387,65,2,527.2,63.26,32.44,622.9,2023-03-10,Pending,Unpaid,"142 Hardware Lane, East"
5c71b3a9,246,230,5,52.5,2.62,24.76,79.88,2023-08-20,Pending,Paid,"195 Hardware Lane, South"
fd81002c,87,339,5,1316.35,236.94,39.42,1592.71,2023-07-26,Pending,Unpaid,"492 Hardware Lane, North"
93be1b18,596,93,3,209.34,37.68,19.04,266.06,2023-05-04,Delivered,Unpaid,"632 Hardware Lane, South"
10f1eb41,938,17,8,2979.76,536.36,40.76,3556.88,2023-03-22,Delivered,Unpaid,"763 Hardware Lane, South"
79a65669,791,256,1,280.08,50.41,2.89,333.38,2023-09-04,Shipped,Unpaid,"520 Hardware Lane, Central"
de1c57d0,717,215,9,3666.24,183.31,19.92,3869.47,2023-04-24,Pending,Paid,"125 Hardware Lane, East"
0a45a34c,765,251,1,409.5,20.48,14.97,444.95,2023-06-17,Delivered,Paid,"749 Hardware Lane, Central"
18797ee0,71,68,9,4166.73,750.01,17.15,4933.89,2023-08-03,Pending,Paid,"359 Hardware Lane, East"
d0c5f800,64,16,3,424.41,21.22,41.39,487.02,2023-04-15,Pending,Paid,"258 Hardware Lane, Central"
047ffb9d,967,33,10,4641.6,835.49,1.06,5478.15,2023-02-02,Pending,Unpaid,"525 Hardware Lane, Central"
85fc1d99,83,122,4,1828.48,91.42,19.48,1939.38,2023-04-08,Delivered,Paid,"906 Hardware Lane, West"
7489e692,872,178,1,175.39,31.57,19.35,226.31,2023-02-18,Delivered,Paid,"682 Hardware Lane, West"
17ff96bb,563,295,6,653.94,32.7,4.94,691.58,2023-10-29,Pending,Paid,"629 Hardware Lane, North"
8609c1a0,2,11,7,2364.88,118.24,10.84,2493.96,2023-05-13,Delivered,Unpaid,"323 Hardware Lane, Central"
edc0e432,218,24,5,911.0,109.32,10.09,1030.41,2023-11-19,Shipped,Paid,"675 Hardware Lane, North"
2e339a77,137,251,7,2866.5,143.32,19.57,3029.39,2023-01-20,Pending,Paid,"355 Hardware Lane, Central"
1cbf2c06,682,397,8,1910.16,343.83,10.01,2264.0,2023-11-27,Delivered,Unpaid,"572 Hardware Lane, South"
392e11b3,439,20,5,2309.8,115.49,9.81,2435.1,2023-10-18,Pending,Paid,"802 Hardware Lane, North"
53a6b63c,346,1,10,3117.7,155.88,8.64,3282.22,2023-10-15,Pending,Paid,"519 Hardware Lane, Central"
d7fcb388,368,364,3,906.57,45.33,9.17,961.07,2023-06-13,Delivered,Unpaid,"578 Hardware Lane, Central"
9ca870a9,298,377,7,3147.83,566.61,23.47,3737.91,2023-04-13,Pending,Paid,"450 Hardware Lane, North"
242d1ac1,277,2,3,92.13,16.58,17.43,126.14,2023-11-03,Pending,Paid,"818 Hardware Lane, East"
9b99e70e,989,190,8,2547.76,458.6,11.28,3017.64,2023-01-14,Delivered,Unpaid,"719 Hardware Lane, Central"
9199be85,170,80,2,676.9,33.84,8.33,719.07,2023-10-08,Shipped,Paid,"357 Hardware Lane, North"
a8cb4771,345,274,2,699.9,34.99,27.14,762.03,2023-06-25,Delivered,Unpaid,"951 Hardware Lane, West"
c19db28e,860,78,9,2715.84,135.79,20.58,2872.21,2023-09-13,Pending,Unpaid,"788 Hardware Lane, West"
0dbb34e4,827,136,9,1072.08,128.65,25.62,1226.35,2023-09-29,Delivered,Unpaid,"521 Hardware Lane, East"
8c57b0b1,38,177,2,427.94,51.35,34.49,513.78,2023-05-07,Delivered,Unpaid,"591 Hardware Lane, South"
8b643005,268,244,9,869.04,104.28,23.88,997.2,2023-09-06,Shipped,Paid,"489 Hardware Lane, East"
80f95c86,992,256,3,840.24,151.24,29.14,1020.62,2023-02-26,Pending,Paid,"870 Hardware Lane, South"
8a9aa447,103,205,1,227.19,40.89,8.16,276.24,2023-05-21,Pending,Unpaid,"649 Hardware Lane, West"
0b20727a,469,351,8,3081.76,154.09,1.66,3237.51,2023-10-28,Shipped,Unpaid,"446 Hardware Lane, West"
